Date,Low temperature,High temperature,Precipitation
22-Feb-13,-9.8,-0.4,0.8
23-Feb-13,-2.7,0.3,1.3
24-Feb-13,-4.6,-0.7,1.7
25-Feb-13,-4.1,0.9,1.5
26-Feb-13,-11,2.9,8.7
27-Feb-13,-0.3,0.6,15.8
28-Feb-13,-2.6,1.8,0
01-Mar-13,-6,-2.9,0
02-Mar-13,-8.2,-4.6,0
03-Mar-13,-9.2,-5.6,0
04-Mar-13,-10.9,-3.2,0
05-Mar-13,-15.3,-0.6,0
06-Mar-13,-3,3.7,0
07-Mar-13,-0.8,2.7,3.5
08-Mar-13,-4.7,3.6,0.3
09-Mar-13,-8.4,5.3,0.4
10-Mar-13,0.8,11.9,0
11-Mar-13,1.9,8.1,22
12-Mar-13,-1.3,3.7,2.8
13-Mar-13,-7.9,-1.5,2.3
14-Mar-13,-11.1,-1.9,1.3
15-Mar-13,-6.1,1.5,0
16-Mar-13,-9.2,-3,0.3
17-Mar-13,-12.5,-3.7,0
18-Mar-13,-9,0.3,0.4
19-Mar-13,-6.2,0.7,2
20-Mar-13,-8.4,-2.9,0.3
21-Mar-13,-9.2,-1.7,0.5
22-Mar-13,-4.8,-1.1,0.7
23-Mar-13,-4.4,2,0
24-Mar-13,-7.7,1.3,0
25-Mar-13,-2.2,4.2,0
26-Mar-13,-1.2,4.6,0
27-Mar-13,-0.7,3.3,0
28-Mar-13,-0.4,4.2,0
29-Mar-13,-2.5,7.3,0
30-Mar-13,-4.5,9.5,0
31-Mar-13,2.5,7.3,0.4
01-Apr-13,-6.5,3.8,3.5
02-Apr-13,-6.9,-0.4,1.2
03-Apr-13,-6.4,-1.6,2.1
04-Apr-13,-7,7.4,0
05-Apr-13,-5.1,3.2,0
06-Apr-13,-7.3,4.8,0.8
07-Apr-13,1.7,14.3,0
08-Apr-13,-1.2,9.7,6.9
09-Apr-13,3.8,11.8,26.5
10-Apr-13,3.2,5.7,11.6
11-Apr-13,-1.3,3.1,12.1
12-Apr-13,-0.9,4.6,9.3
13-Apr-13,1.1,3.9,1.1
14-Apr-13,-0.6,7.5,0
15-Apr-13,2.4,17.7,0
16-Apr-13,3.9,14.9,0.3
17-Apr-13,-0.1,11.9,3
18-Apr-13,4.5,25.3,8.8
19-Apr-13,3.1,18.2,6.8
20-Apr-13,-3.1,3,2
21-Apr-13,-5.3,7,0
22-Apr-13,0,12.6,0
23-Apr-13,3.4,15.3,0
24-Apr-13,0.8,10.7,8.1
25-Apr-13,-0.5,8.8,4
26-Apr-13,-0.4,11.8,0
27-Apr-13,2.2,19.7,0
28-Apr-13,4,18.3,10.2
29-Apr-13,9.9,15.3,0.5
30-Apr-13,11.4,20.3,0
01-May-13,12.9,23.8,0
02-May-13,8.2,22.2,0
03-May-13,6.4,23.4,0
04-May-13,8.1,20.9,0
05-May-13,5.3,22.3,0
06-May-13,5.6,22.6,0
07-May-13,6.2,23.5,0
08-May-13,8.8,23.6,0
09-May-13,10.8,25.3,0
10-May-13,8.5,19.7,19.4
11-May-13,3.1,11.5,0.1
12-May-13,0.8,5.7,1.3
13-May-13,0.5,8.2,0
14-May-13,1.6,9.7,0
15-May-13,8,21.8,0.5
16-May-13,7.4,19.9,0
17-May-13,3.5,17.3,0
18-May-13,11.9,19.6,0
19-May-13,10.3,25.9,0
20-May-13,13.4,28.6,4
21-May-13,16.3,26.6,1.7
22-May-13,15.2,26.3,1
23-May-13,3.5,18.7,2.9
24-May-13,2.3,9.1,0.2
25-May-13,1,13.8,0
26-May-13,3,16.3,0
27-May-13,2,20.7,0
28-May-13,9.8,14.6,25.2
29-May-13,15.6,25.5,14
30-May-13,17.4,28.3,1.4
31-May-13,18.7,27.7,1.6
01-Jun-13,18.5,23.2,0.4
02-Jun-13,6.7,20.7,15.2
03-Jun-13,5.8,14.4,0
04-Jun-13,5.5,18.7,0
05-Jun-13,9.5,18.6,0
06-Jun-13,10.9,14.5,3.9
07-Jun-13,11.2,15.4,0
08-Jun-13,12,20.9,0
09-Jun-13,9.2,23.7,0
10-Jun-13,13.9,18.9,18.5
11-Jun-13,15.6,22.6,3.7
12-Jun-13,14.1,22.8,0.4
13-Jun-13,14.4,22.7,5.2
14-Jun-13,12.4,22.5,0
15-Jun-13,8.3,23.2,0
16-Jun-13,16.2,23.1,15.2
17-Jun-13,13.7,23.4,0
18-Jun-13,10.9,21,0
19-Jun-13,7.3,21.9,0
20-Jun-13,8.6,25.1,0
21-Jun-13,11.5,27.3,0
22-Jun-13,18.3,28.1,9.5
23-Jun-13,20,30.5,0
24-Jun-13,21.7,29.9,0
25-Jun-13,20.1,26.4,4.7
26-Jun-13,19.5,28.9,0
27-Jun-13,18.8,26.7,1.5
28-Jun-13,16.8,21.6,42.5
29-Jun-13,15.6,23.3,0
30-Jun-13,14.1,23.8,0
01-Jul-13,16.2,21.4,0.1
02-Jul-13,15.2,23.7,0
03-Jul-13,15.8,27.8,0
04-Jul-13,20.1,26.6,13.2
05-Jul-13,18.2,23.7,36.3
06-Jul-13,17.8,27,0.2
07-Jul-13,20.3,26.1,38
08-Jul-13,18.9,27.8,1.5
09-Jul-13,19.8,27.2,0.1
10-Jul-13,15.5,29.2,3.2
11-Jul-13,13.6,24,0
12-Jul-13,12.7,26.2,0
13-Jul-13,13.1,27.2,0
14-Jul-13,16.3,30.9,0
15-Jul-13,19.5,31.8,0
16-Jul-13,20.2,32.6,0
17-Jul-13,22.5,32.5,0
18-Jul-13,22.8,32.3,0
19-Jul-13,19.5,32.1,23.6
20-Jul-13,17.4,26.5,9.4
21-Jul-13,13.7,25.2,0
22-Jul-13,14.6,24.1,0
23-Jul-13,13.8,25.3,0.1
24-Jul-13,11.8,21.1,0.9
25-Jul-13,8.7,24.5,0
26-Jul-13,10.1,24.8,0
27-Jul-13,16.1,21.2,20
28-Jul-13,12.1,18.5,0.8
29-Jul-13,11.8,19.3,0
30-Jul-13,12.5,24,0
31-Jul-13,12.6,22.9,13.1
01-Aug-13,14.5,23.4,23.1
02-Aug-13,12.6,23.7,6.8
03-Aug-13,13.8,22.3,1.3
04-Aug-13,11.2,20.7,0
05-Aug-13,9.1,21.8,0
06-Aug-13,14.9,24.2,0
07-Aug-13,17,26.3,7
08-Aug-13,17.1,26.1,0
09-Aug-13,14.8,24.8,0
10-Aug-13,11,21.3,0.2
11-Aug-13,9.2,22.8,0
12-Aug-13,12.2,22.5,0.5
13-Aug-13,10.7,17.8,0.7
14-Aug-13,9.9,19.6,0.2
15-Aug-13,8.4,21.9,0
16-Aug-13,9.8,26.2,0
17-Aug-13,10.4,26.5,0
18-Aug-13,10.9,27.1,0
19-Aug-13,12,26.9,0
20-Aug-13,15.4,27.8,0
21-Aug-13,18.4,29.1,0
22-Aug-13,17,27.2,2.5
23-Aug-13,12.7,24.7,0
24-Aug-13,10.3,26.1,0
25-Aug-13,10.2,27,1.5
26-Aug-13,18.8,25.8,11.5
27-Aug-13,17,28.8,1.4
28-Aug-13,19.7,28.4,0.1
29-Aug-13,16.5,30.4,0
30-Aug-13,17.2,27.1,6.8
31-Aug-13,18.8,26.8,0
01-Sep-13,18.9,25.1,0
02-Sep-13,13.8,22.2,0
03-Sep-13,11.5,19.7,0
04-Sep-13,12.1,24.1,0
05-Sep-13,6.7,17.1,0
06-Sep-13,4,22.2,0
07-Sep-13,14.7,21.5,1.6
08-Sep-13,11.8,20.4,0
09-Sep-13,7.5,23.4,0
10-Sep-13,19.7,34.7,0
11-Sep-13,19.5,31,0.1
12-Sep-13,14.1,21.2,0
13-Sep-13,5.8,14,0
14-Sep-13,2.8,18.9,0
15-Sep-13,10.1,17.4,0
16-Sep-13,3.8,14.6,0
17-Sep-13,1.6,17.6,0
18-Sep-13,3.4,23.4,0
19-Sep-13,8.5,22.4,0
20-Sep-13,17.2,22.7,57.8
21-Sep-13,9.4,18.5,36.2
22-Sep-13,7.6,11.7,0
23-Sep-13,5.7,16.8,0
24-Sep-13,2.7,20.8,0
25-Sep-13,3.7,22.5,0
26-Sep-13,5.3,22.8,0
27-Sep-13,6.4,20.4,0
28-Sep-13,7.2,22.3,0
29-Sep-13,12.2,21,1.5
30-Sep-13,10.7,21.1,0.6
01-Oct-13,10,24,0.1
02-Oct-13,7.3,23.1,0
03-Oct-13,5.8,21,2.7
04-Oct-13,13.5,22.6,23.8
05-Oct-13,13.3,15.9,0.2
06-Oct-13,14,21.9,29.3
07-Oct-13,8.4,16.7,18.6
08-Oct-13,6.1,18.3,0.1
09-Oct-13,4.1,19.8,0.1
10-Oct-13,5.1,21.1,0.1
11-Oct-13,3.1,21.2,0
12-Oct-13,4.1,21.7,0
13-Oct-13,6.9,17.9,5.2
14-Oct-13,5,16.4,0
15-Oct-13,3.2,18.2,0
16-Oct-13,10.9,20,7.7
17-Oct-13,8.8,13.8,9.2
18-Oct-13,5.7,13.9,0.3
19-Oct-13,4.1,9.1,8.6
20-Oct-13,3.2,11.5,0.1
21-Oct-13,6,13,6.9
22-Oct-13,1.2,6.8,0.2
23-Oct-13,0.6,6.8,1.9
24-Oct-13,0.7,5,8.4
25-Oct-13,0.9,5.9,1.6
26-Oct-13,1,5.6,17.2
27-Oct-13,1.9,6.4,1.8
28-Oct-13,0.1,7.4,0.1
29-Oct-13,-3.2,7.2,0
30-Oct-13,0.5,13.3,0
31-Oct-13,6.2,15.6,37.3
01-Nov-13,7,15.2,9
02-Nov-13,0.7,7.2,2.1
03-Nov-13,-4,3.1,0
04-Nov-13,-5.4,3.8,0
05-Nov-13,-0.9,13.5,0
06-Nov-13,6.4,13.4,13.4
07-Nov-13,1.3,6.2,0.3
08-Nov-13,0,3.1,2.6
09-Nov-13,1,9.4,0.4
10-Nov-13,1.4,6.7,1.6
11-Nov-13,-3.7,4.1,4.3
12-Nov-13,-5.9,-1.2,0.4
13-Nov-13,-7,1.9,0.2
14-Nov-13,-1.5,7.9,0.7
15-Nov-13,1.9,9.6,0
16-Nov-13,-0.3,11.3,0
17-Nov-13,10.7,15.6,5.3
18-Nov-13,-0.5,9.9,3.8
19-Nov-13,-5.3,1.8,0.1
20-Nov-13,-5.6,3.1,0
21-Nov-13,-1.5,5.8,0.7
22-Nov-13,-2.9,7,3
23-Nov-13,-11.4,-1.2,0
24-Nov-13,-13.3,-6.1,0
25-Nov-13,-8.9,-1.4,0
26-Nov-13,-2.6,-0.1,0
27-Nov-13,-8,-1.4,0.6
28-Nov-13,-10,-3.9,0
29-Nov-13,-13.6,-1.4,0
30-Nov-13,-6.4,2.1,0.4
01-Dec-13,0.5,1.6,0.2
02-Dec-13,-1.7,1.7,0.1
03-Dec-13,-7.4,2.8,0.1
04-Dec-13,0.3,3.5,4.1
05-Dec-13,0.2,12.4,0.8
06-Dec-13,-3.9,0.1,0
07-Dec-13,-8.1,-3.8,0.2
08-Dec-13,-10.8,-3.7,0
09-Dec-13,-5.8,-1.1,4.2
10-Dec-13,-11.3,-6.1,0.2
11-Dec-13,-13.3,-7.7,4.1
12-Dec-13,-14.9,-8.6,1.2
13-Dec-13,-12.4,-5.9,1.1
14-Dec-13,-14.1,-11.2,11.1
15-Dec-13,-13,-5.7,2.4
16-Dec-13,-24,-9.1,1.4
17-Dec-13,-24.1,-5.3,3.9
18-Dec-13,-6,-2.8,0.8
19-Dec-13,-3.7,1.6,1.3
20-Dec-13,-0.5,0.5,13.5
21-Dec-13,-1.1,1.5,14.2
22-Dec-13,-1.3,1.7,15.1
23-Dec-13,-9.2,-0.1,1.1
24-Dec-13,-18.3,-8.4,0.8
25-Dec-13,-20.1,-5.9,2.2
26-Dec-13,-9.2,-3,3.1
27-Dec-13,-7.2,0.6,8.8
28-Dec-13,0.7,3.2,0.2
29-Dec-13,-7.5,3.5,0
30-Dec-13,-12.1,-7.8,0
31-Dec-13,-11.7,-9.2,1.8
