Date,Low temperature,High temperature,Precipitation
30-Mar-11,-8.8,5.8,0.0
31-Mar-11,-0.7,4.4,0.0
01-Apr-11,-0.1,7.1,0.0
02-Apr-11,-1.0,7.9,0.0
03-Apr-11,-0.5,6.9,9.8
04-Apr-11,0.9,15.7,11.9
05-Apr-11,-0.2,3.4,0.9
06-Apr-11,-1.2,4.3,0.0
07-Apr-11,-3.6,11.0,0.0
08-Apr-11,-0.2,9.7,0.0
09-Apr-11,-2.4,15.5,0.0
10-Apr-11,5.5,22.3,5.0
11-Apr-11,5.5,19.8,0.7
12-Apr-11,2.3,13.7,0.0
13-Apr-11,3.4,16.8,0.0
14-Apr-11,1.8,12.0,0.0
15-Apr-11,-1.3,5.7,0.9
16-Apr-11,1.8,8.2,16.8
17-Apr-11,-0.8,3.4,6.6
18-Apr-11,-1.3,3.2,0.5
19-Apr-11,-1.2,3.6,3.5
20-Apr-11,1.1,5.0,26.8
21-Apr-11,-1.5,5.4,0.6
22-Apr-11,-1.8,7.7,0.8
23-Apr-11,3.8,20.0,15.0
24-Apr-11,2.8,13.6,2.0
25-Apr-11,2.8,12.2,3.8
26-Apr-11,7.2,14.8,8.7
27-Apr-11,8.5,21.2,21.2
28-Apr-11,5.5,15.1,0.9
29-Apr-11,1.9,6.6,0.0
30-Apr-11,-0.2,14.9,0.0
01-May-11,9.5,14.0,0.0
02-May-11,7.5,13.7,0.0
03-May-11,4.0,7.0,2.7
04-May-11,1.6,13.0,0.1
05-May-11,4.2,16.1,0.0
06-May-11,7.1,13.8,0.6
07-May-11,6.6,16.1,0.0
08-May-11,3.3,17.1,0.0
09-May-11,2.7,18.8,0.0
10-May-11,8.6,16.2,0.0
11-May-11,10.2,19.6,0.0
12-May-11,12.2,20.5,0.0
13-May-11,10.0,26.4,8.5
14-May-11,11.8,17.1,23.7
15-May-11,6.7,11.7,14.6
16-May-11,5.2,8.3,4.4
17-May-11,6.9,12.6,2.5
18-May-11,10.4,16.3,19.9
19-May-11,10.8,17.7,3.4
20-May-11,10.3,23.6,0.1
21-May-11,10.8,25.7,0.0
22-May-11,15.6,25.1,4.9
23-May-11,16.3,22.2,25.7
24-May-11,9.8,16.9,0.1
25-May-11,7.5,17.4,14.5
26-May-11,11.9,21.2,4.4
27-May-11,10.4,13.8,0.5
28-May-11,11.1,18.8,0.2
29-May-11,15.1,23.3,19.5
30-May-11,17.2,29.0,0.2
31-May-11,17.0,31.1,0.0
01-Jun-11,11.4,25.2,0.0
02-Jun-11,7.7,17.1,0.0
03-Jun-11,5.6,23.3,0.0
04-Jun-11,12.3,22.7,10.6
05-Jun-11,11.2,24.9,0.0
06-Jun-11,10.7,27.7,0.0
07-Jun-11,14.5,27.5,4.4
08-Jun-11,18.3,32.0,0.2
09-Jun-11,12.0,26.3,0.0
10-Jun-11,10.4,18.4,0.0
11-Jun-11,13.0,20.4,0.0
12-Jun-11,10.3,15.5,0.0
13-Jun-11,8.6,16.5,0.0
14-Jun-11,9.1,21.8,0.0
15-Jun-11,9.5,25.3,0.0
16-Jun-11,13.0,23.9,0.0
17-Jun-11,13.4,24.7,0.0
18-Jun-11,13.1,29.1,0.0
19-Jun-11,13.1,22.9,0.0
20-Jun-11,13.3,23.9,0.0
21-Jun-11,13.0,26.1,1.7
22-Jun-11,15.7,25.7,28.2
23-Jun-11,16.9,22.4,4.1
24-Jun-11,15.3,20.3,0.8
25-Jun-11,14.1,19.1,0.5
26-Jun-11,13.7,21.6,0.0
27-Jun-11,12.2,24.1,0.0
28-Jun-11,14.0,23.9,9.7
29-Jun-11,11.5,20.2,0.0
30-Jun-11,8.7,24.9,0.0
01-Jul-11,8.5,27.2,0.0
02-Jul-11,18.1,28.7,1.2
03-Jul-11,14.4,26.8,1.1
04-Jul-11,12.5,25.6,0.1
05-Jul-11,11.8,29.4,0.0
06-Jul-11,16.6,27.8,0.0
07-Jul-11,14.5,26.0,0.0
08-Jul-11,13.0,28.5,0.0
09-Jul-11,13.1,28.9,0.0
10-Jul-11,17.5,30.4,0.0
11-Jul-11,21.2,30.2,0.0
12-Jul-11,17.1,28.7,0.0
13-Jul-11,13.5,24.3,0.0
14-Jul-11,11.0,27.4,0.0
15-Jul-11,11.0,28.8,0.0
16-Jul-11,12.9,31.4,0.0
17-Jul-11,17.6,33.5,0.0
18-Jul-11,19.7,32.1,0.2
19-Jul-11,17.0,32.1,0.0
20-Jul-11,16.2,34.8,0.2
21-Jul-11,21.0,35.7,0.0
22-Jul-11,15.7,31.1,0.0
23-Jul-11,16.7,31.8,0.0
24-Jul-11,19.8,28.9,0.2
25-Jul-11,17.0,27.9,0.5
26-Jul-11,15.6,24.8,0.0
27-Jul-11,14.1,27.4,0.0
28-Jul-11,19.6,27.8,4.0
29-Jul-11,20.0,28.7,11.7
30-Jul-11,15.6,29.0,0.0
31-Jul-11,18.7,30.5,3.9
01-Aug-11,16.5,29.3,0.4
02-Aug-11,14.6,29.1,0.0
03-Aug-11,17.8,25.5,1.5
04-Aug-11,15.5,27.9,0.0
05-Aug-11,13.9,27.7,0.0
06-Aug-11,17.3,28.0,0.0
07-Aug-11,19.9,28.7,6.5
08-Aug-11,17.7,27.5,0.0
09-Aug-11,18.1,25.7,31.3
10-Aug-11,13.9,21.6,0.8
11-Aug-11,12.1,23.5,0.0
12-Aug-11,14.5,26.0,0.0
13-Aug-11,14.3,27.9,0.0
14-Aug-11,15.6,24.6,17.5
15-Aug-11,15.2,25.6,0.3
16-Aug-11,13.3,28.0,0.0
17-Aug-11,13.0,26.7,0.0
18-Aug-11,15.9,27.8,0.0
19-Aug-11,12.4,28.3,0.0
20-Aug-11,14.7,25.5,9.2
21-Aug-11,13.7,23.1,1.1
22-Aug-11,12.1,20.8,0.6
23-Aug-11,11.9,25.1,0.1
24-Aug-11,17.9,26.0,10.3
25-Aug-11,15.6,22.4,0.4
26-Aug-11,12.3,25.2,0.0
27-Aug-11,12.5,26.8,0.0
28-Aug-11,12.2,21.4,0.4
29-Aug-11,11.3,24.0,0.0
30-Aug-11,12.1,26.0,0.0
31-Aug-11,14.6,24.9,0.0
01-Sep-11,17.1,27.3,2.6
02-Sep-11,18.8,30.1,0.1
03-Sep-11,20.2,30.5,12.1
04-Sep-11,15.8,23.0,4.2
05-Sep-11,10.7,15.8,0.5
06-Sep-11,9.9,16.2,0.0
07-Sep-11,11.4,17.6,0.7
08-Sep-11,14.8,20.7,0.5
09-Sep-11,13.9,26.8,0.0
10-Sep-11,11.2,25.1,0.0
11-Sep-11,10.4,25.1,0.0
12-Sep-11,15.4,26.4,1.7
13-Sep-11,10.0,23.3,0.3
14-Sep-11,6.9,19.7,6.2
15-Sep-11,4.4,11.9,1.3
16-Sep-11,3.5,14.5,0.0
17-Sep-11,5.8,16.8,0.0
18-Sep-11,4.0,18.8,0.0
19-Sep-11,10.6,16.5,21.9
20-Sep-11,10.3,21.1,0.0
21-Sep-11,10.6,19.2,4.0
22-Sep-11,10.2,20.8,0.0
23-Sep-11,12.2,14.7,4.9
24-Sep-11,9.9,20.5,0.0
25-Sep-11,9.3,23.6,0.0
26-Sep-11,15.3,23.3,3.7
27-Sep-11,11.8,22.1,20.8
28-Sep-11,10.9,20.0,0.8
29-Sep-11,11.2,18.0,3.3
30-Sep-11,6.5,15.3,4.2
01-Oct-11,4.0,10.2,0.4
02-Oct-11,2.1,8.5,2.5
03-Oct-11,8.2,12.9,5.8
04-Oct-11,7.4,19.0,0.0
05-Oct-11,6.1,20.7,0.0
06-Oct-11,3.7,20.9,0.0
07-Oct-11,5.7,24.1,0.0
08-Oct-11,6.9,25.6,0.2
09-Oct-11,11.4,26.7,0.0
10-Oct-11,8.5,25.8,0.0
11-Oct-11,7.8,23.4,0.0
12-Oct-11,12.1,17.1,15.4
13-Oct-11,12.7,18.1,11.6
14-Oct-11,8.5,15.7,23.9
15-Oct-11,6.6,9.5,7.1
16-Oct-11,6.5,11.2,1.6
17-Oct-11,6.4,12.0,0.7
18-Oct-11,5.8,13.0,0.0
19-Oct-11,7.5,9.8,28.3
20-Oct-11,6.9,10.1,25.4
21-Oct-11,5.5,8.5,2.1
22-Oct-11,1.2,8.9,0.0
23-Oct-11,-0.9,15.3,0.0
24-Oct-11,5.8,13.2,3.3
25-Oct-11,1.7,11.0,9.7
26-Oct-11,3.1,7.0,3.8
27-Oct-11,-2.2,4.1,0.2
28-Oct-11,-3.0,8.4,0.1
29-Oct-11,-1.9,7.3,0.1
30-Oct-11,-3.3,9.7,0.0
31-Oct-11,4.1,10.3,0.0
01-Nov-11,3.1,12.0,0.0
02-Nov-11,4.8,17.7,0.0
03-Nov-11,1.0,10.4,0.4
04-Nov-11,-2.6,8.6,0.0
05-Nov-11,-4.6,8.8,0.0
06-Nov-11,-2.4,14.9,0.0
07-Nov-11,8.7,14.8,0.0
08-Nov-11,9.2,16.5,0.0
09-Nov-11,6.2,15.3,5.6
10-Nov-11,0.0,7.2,1.1
11-Nov-11,-0.3,3.5,0.0
12-Nov-11,1.1,11.6,0.0
13-Nov-11,8.7,15.3,0.5
14-Nov-11,3.9,15.9,13.2
15-Nov-11,3.0,12.5,0.3
16-Nov-11,0.7,10.6,0.4
17-Nov-11,-2.6,2.6,0.6
18-Nov-11,-3.9,5.9,0.5
19-Nov-11,4.1,11.0,0.0
20-Nov-11,0.4,12.5,0.5
21-Nov-11,-2.2,3.1,0.0
22-Nov-11,-2.8,0.1,1.0
23-Nov-11,-0.4,7.2,15.0
24-Nov-11,0.5,5.4,0.0
25-Nov-11,3.6,13.5,0.5
26-Nov-11,6.8,12.4,0.0
27-Nov-11,3.1,12.0,14.8
28-Nov-11,1.0,5.9,4.0
29-Nov-11,2.1,4.1,52.1
30-Nov-11,-1.2,1.9,0.8
01-Dec-11,-1.4,5.8,0.0
02-Dec-11,-4.6,2.5,0.8
03-Dec-11,-5.7,6.1,0.0
04-Dec-11,4.8,8.4,16.3
05-Dec-11,0.1,8.4,10.0
06-Dec-11,-1.4,1.0,4.2
07-Dec-11,-3.4,-0.3,0.2
08-Dec-11,-2.3,1.4,0.8
09-Dec-11,-5.2,-0.1,1.7
10-Dec-11,-9.7,-4.8,0.4
11-Dec-11,-7.7,1.4,0.3
12-Dec-11,-4.8,3.4,0.0
13-Dec-11,-3.4,5.8,0.0
14-Dec-11,-0.3,8.9,8.4
15-Dec-11,0.8,11.9,16.3
16-Dec-11,-2.1,1.0,0.7
17-Dec-11,-6.9,-2.2,0.3
18-Dec-11,-7.1,0.9,1.4
19-Dec-11,0.2,4.7,0.5
20-Dec-11,-5.9,0.1,0.0
21-Dec-11,-0.7,4.2,5.7
22-Dec-11,0.2,4.1,1.2
23-Dec-11,-8.0,0.2,0.5
24-Dec-11,-8.3,-1.1,0.0
25-Dec-11,-1.5,3.2,1.1
26-Dec-11,0.2,2.9,0.3
27-Dec-11,0.2,1.6,8.4
28-Dec-11,-9.9,0.5,0.8
29-Dec-11,-9.8,-1.2,3.7
30-Dec-11,-1.2,1.2,8.1
31-Dec-11,0.7,2.1,1.9
