Date,Low temperature,High temperature,Precipitation
19-Feb-02,-7.39,4.976,Not Available
20-Feb-02,1.905,6.57,Not Available
21-Feb-02,-0.706,5.918,Not Available
22-Feb-02,-8.23,-0.932,Not Available
23-Feb-02,-9.78,0.823,Not Available
24-Feb-02,-2.513,7.69,Not Available
25-Feb-02,1.352,11.74,Not Available
26-Feb-02,-3.944,3.584,Not Available
27-Feb-02,-7.91,-3.995,Not Available
28-Feb-02,-10.4,-3.609,Not Available
01-Mar-02,-6.938,-1.625,Not Available
02-Mar-02,-5.469,8.52,Not Available
03-Mar-02,-9.74,5.494,Not Available
04-Mar-02,-12.18,-8.78,Not Available
05-Mar-02,-12.63,-3.972,Not Available
06-Mar-02,-4.136,1.388,Not Available
07-Mar-02,-4.439,-0.877,Not Available
08-Mar-02,-1.399,12.81,Not Available
09-Mar-02,-3.716,17.04,Not Available
10-Mar-02,-8.68,-4.637,Not Available
11-Mar-02,-8.24,0.251,Not Available
12-Mar-02,-1.76,6.837,Not Available
13-Mar-02,-2.15,11.93,Not Available
14-Mar-02,-0.721,7.29,Not Available
15-Mar-02,-0.321,14.39,Not Available
16-Mar-02,-6.508,3.348,Not Available
17-Mar-02,-5.575,1.11,Not Available
18-Mar-02,-0.578,1.911,Not Available
19-Mar-02,-1.138,5.267,Not Available
20-Mar-02,-0.191,3.972,Not Available
21-Mar-02,-10.43,0.639,Not Available
22-Mar-02,-10.98,-6.111,Not Available
23-Mar-02,-7.47,2.264,Not Available
24-Mar-02,-9.01,1.002,Not Available
25-Mar-02,-11.27,-4.377,Not Available
26-Mar-02,-4.448,-1.957,Not Available
27-Mar-02,-4.148,4.033,Not Available
28-Mar-02,-7.81,5.943,Not Available
29-Mar-02,1.116,10.49,Not Available
30-Mar-02,-0.067,9.31,Not Available
31-Mar-02,-1.956,9.99,Not Available
01-Apr-02,-1.489,4.269,Not Available
02-Apr-02,-1.143,0.27,Not Available
03-Apr-02,-3.451,1.354,Not Available
04-Apr-02,-7.84,-0.581,Not Available
05-Apr-02,-6.227,0.426,Not Available
06-Apr-02,-6.185,1.236,Not Available
07-Apr-02,-6.217,5.771,Not Available
08-Apr-02,2.682,10.8,4.9
09-Apr-02,0.549,14.07,0
10-Apr-02,-2.168,12.69,0
11-Apr-02,5.138,19.95,25
12-Apr-02,9.42,15.07,3
13-Apr-02,8.74,12.8,0
14-Apr-02,8.95,12.96,0
15-Apr-02,12.58,21.12,0
16-Apr-02,14.65,27.84,0
17-Apr-02,17.87,26.44,0
18-Apr-02,9.73,26.65,1.6
19-Apr-02,5.344,20.9,0.1
20-Apr-02,0.49,11.23,0
21-Apr-02,-0.511,4.282,0.5
22-Apr-02,-1.82,2.36,0
23-Apr-02,-2.987,9.48,0
24-Apr-02,-2.81,14.42,1.9
25-Apr-02,0.614,10,0
26-Apr-02,-2.719,6.037,2.3
27-Apr-02,-4.028,9.45,17.3
28-Apr-02,0.496,4.523,0
29-Apr-02,0.109,7.72,0.4
30-Apr-02,2.313,10.75,0.3
01-May-02,0.379,13.93,16.5
02-May-02,1.476,9.22,0
03-May-02,0.067,7.2,0.1
04-May-02,-2.549,15.56,0
05-May-02,1.785,19.73,0.9
06-May-02,12.99,20.48,0
07-May-02,5.051,16.65,0.1
08-May-02,3.848,7.63,9.5
09-May-02,5.88,20.09,0
10-May-02,2.191,13.03,2.8
11-May-02,-0.891,12.63,13.3
12-May-02,5.301,7.09,2.2
13-May-02,4.804,7.13,0.8
14-May-02,4.117,12.45,0
15-May-02,2.538,15.33,30.4
16-May-02,4.12,17.67,0
17-May-02,2.265,8.63,0
18-May-02,-0.157,6.365,0
19-May-02,-1.623,6.798,0.3
20-May-02,-1.928,6.71,0
21-May-02,-1.261,10.71,0
22-May-02,3.597,15.92,0.1
23-May-02,6.694,20.53,2
24-May-02,3.198,17.08,3.7
25-May-02,3.312,12.97,0
26-May-02,4.582,17.53,0
27-May-02,4.087,24.45,0
28-May-02,8.43,25.03,0
29-May-02,10.3,24.75,0.2
30-May-02,16.6,26.76,16.3
31-May-02,15.62,23.2,0.1
01-Jun-02,13.56,25.53,0
02-Jun-02,8.42,16.31,0
03-Jun-02,5.594,13.94,11.6
04-Jun-02,8.69,13.16,3.5
05-Jun-02,12.54,21.84,0
06-Jun-02,8.18,17.56,0
07-Jun-02,5.389,21.93,0
08-Jun-02,9.13,24.8,0
09-Jun-02,16.69,26.89,0
10-Jun-02,13.86,24.86,1.1
11-Jun-02,19.88,28.58,4.9
12-Jun-02,14.17,21.02,0
13-Jun-02,14.05,20.64,13.5
14-Jun-02,14.35,22.06,11.9
15-Jun-02,12.22,18.66,0.4
16-Jun-02,11.83,14.19,0.1
17-Jun-02,10.13,18.82,0
18-Jun-02,7.71,22.74,0
19-Jun-02,8.98,25.21,0
20-Jun-02,9.65,29.16,7.4
21-Jun-02,19.01,29.12,6
22-Jun-02,17.57,26.26,0
23-Jun-02,18.38,30.16,0.3
24-Jun-02,18.54,23,0
25-Jun-02,16.47,31.08,11.9
26-Jun-02,19.71,28.12,4
27-Jun-02,17.55,24.39,0
28-Jun-02,14.4,27.27,0
29-Jun-02,14.29,28.9,0
30-Jun-02,16.31,29.88,0
01-Jul-02,21.23,32.99,0
02-Jul-02,23,31.82,0
03-Jul-02,21.65,31.35,0
04-Jul-02,15.75,28.53,0
05-Jul-02,11.93,23.28,0
06-Jul-02,11.83,26.08,0
07-Jul-02,10.36,27.78,0
08-Jul-02,18.57,30.54,0
09-Jul-02,17.83,26.59,0
10-Jul-02,12.31,21.69,0
11-Jul-02,8.79,23.16,0
12-Jul-02,7.68,26.18,0
13-Jul-02,8.91,28.26,0
14-Jul-02,11.95,29.32,0
15-Jul-02,17.13,28.9,0
16-Jul-02,15.12,30.92,0
17-Jul-02,20.93,30.9,15
18-Jul-02,20.07,27.77,0
19-Jul-02,14.32,25.63,0
20-Jul-02,12.64,27.96,0.8
21-Jul-02,16.6,28.33,24.5
22-Jul-02,21.45,31.31,6.2
23-Jul-02,13.45,22.03,0
24-Jul-02,11.61,22.14,0
25-Jul-02,10.22,22.03,8.8
26-Jul-02,15.61,26.1,0.6
27-Jul-02,15.68,28.73,9.3
28-Jul-02,20,29.18,5.5
29-Jul-02,21.2,30.5,0
30-Jul-02,19.68,28.32,23.7
31-Jul-02,18.55,29.6,0
01-Aug-02,20.7,32.16,0
02-Aug-02,14.89,27,0
03-Aug-02,12.08,28.19,0
04-Aug-02,13.38,28.26,0
05-Aug-02,15.53,25.13,0
06-Aug-02,10.87,20.14,0
07-Aug-02,9.76,22.51,0
08-Aug-02,9.84,24.34,0
09-Aug-02,10.01,25.72,0
10-Aug-02,9.54,28.54,0
11-Aug-02,17.72,29.75,0
12-Aug-02,18.57,30.53,3.2
13-Aug-02,20.96,29.73,11
14-Aug-02,20.82,28.04,0
15-Aug-02,19.66,27.09,0.3
16-Aug-02,18.46,26.67,0
17-Aug-02,17.11,28.45,0
18-Aug-02,13,23.8,3.3
19-Aug-02,10.73,18.59,0
20-Aug-02,13.38,24.47,0.1
21-Aug-02,9.59,25.72,6.1
22-Aug-02,17.83,25.33,0
23-Aug-02,16.8,22.58,0
24-Aug-02,15.73,23.33,0
25-Aug-02,15.41,25.81,0
26-Aug-02,11.28,26.35,0
27-Aug-02,12.48,23.59,0
28-Aug-02,11.32,23.79,0
29-Aug-02,12.33,24.95,0
30-Aug-02,10.7,27.04,0
31-Aug-02,12.36,27.28,0
01-Sep-02,15.55,24.79,0
02-Sep-02,15.17,27.64,0
03-Sep-02,15.56,26.94,0
04-Sep-02,12.67,22.64,0
05-Sep-02,12.36,23.91,0
06-Sep-02,11.62,27.66,0
07-Sep-02,11.82,30.59,0
08-Sep-02,13.28,32.96,0
09-Sep-02,15.08,32.57,3.2
10-Sep-02,15.98,31.07,0
11-Sep-02,9.92,19.32,0
12-Sep-02,7.6,23.46,0
13-Sep-02,13.19,26.03,17.3
14-Sep-02,11.68,27.42,2.2
15-Sep-02,15,20.55,0.6
16-Sep-02,9.52,22.9,0
17-Sep-02,9.15,25.69,0
18-Sep-02,10.6,24.94,0
19-Sep-02,15.47,27.52,25
20-Sep-02,20.16,26.05,0
21-Sep-02,16.68,23.62,0.6
22-Sep-02,8.82,22.43,0.1
23-Sep-02,6.565,17.52,0.1
24-Sep-02,6.128,17.25,0.1
25-Sep-02,3.347,18.44,0.2
26-Sep-02,8.09,20.97,15.3
27-Sep-02,13.34,15.63,0
28-Sep-02,7.09,19.32,0
29-Sep-02,6.221,21.14,0.4
30-Sep-02,15.67,25.41,2.4
01-Oct-02,17.85,27.28,0.4
02-Oct-02,14.49,23.5,3.2
03-Oct-02,12.13,14.58,7.5
04-Oct-02,12.97,25.79,0
05-Oct-02,6.007,14.87,0.1
06-Oct-02,4.627,17.61,1.9
07-Oct-02,1.435,17,0.1
08-Oct-02,0.682,12.09,0
09-Oct-02,4.373,17.54,0
10-Oct-02,3.177,19.17,0.2
11-Oct-02,5.46,14.85,0.2
12-Oct-02,12.32,15.64,1.4
13-Oct-02,1.588,14.22,0
14-Oct-02,1.771,10.91,0
15-Oct-02,-0.842,14.19,0
16-Oct-02,2.964,9.25,0.5
17-Oct-02,0.288,6.082,9.3
18-Oct-02,-0.436,8.9,5.2
19-Oct-02,6.584,10.34,0
20-Oct-02,4.799,8.21,0
21-Oct-02,4.743,8.2,0.4
22-Oct-02,3.656,5.372,0
23-Oct-02,-1.544,4.92,0
24-Oct-02,-3.051,4.129,10.1
25-Oct-02,-3.143,5.989,0.5
26-Oct-02,3.969,6.946,0.6
27-Oct-02,2.662,7.06,0
28-Oct-02,-2.436,5.743,0
29-Oct-02,-2.536,2.634,0
30-Oct-02,-4.233,5.797,4
31-Oct-02,-4.54,3.756,1.5
01-Nov-02,-2.109,2.471,1.3
02-Nov-02,-2.511,2.296,0
03-Nov-02,-1.285,3.009,0
04-Nov-02,-1.298,7.55,1.9
05-Nov-02,-1.052,3.446,5.6
06-Nov-02,0.052,6.189,0
07-Nov-02,-6.797,6.616,0
08-Nov-02,6.244,14.06,0
09-Nov-02,8.54,13.47,38.3
10-Nov-02,10.88,14.96,0.8
11-Nov-02,4.364,13.03,0
12-Nov-02,2.149,4.93,0
13-Nov-02,-0.331,6.214,2.4
14-Nov-02,1.426,11.58,1.4
15-Nov-02,-4.405,1.446,0
16-Nov-02,-6.473,-3.346,2.7
17-Nov-02,-4.297,-0.179,0.3
18-Nov-02,-2.041,1.588,0
19-Nov-02,-1.024,4.678,0
20-Nov-02,1.597,9.9,1
21-Nov-02,2.74,7.52,0.7
22-Nov-02,-1.941,2.843,0
23-Nov-02,-2.139,1.721,0
24-Nov-02,-0.071,3.842,2.9
25-Nov-02,-1.511,0.657,0.1
26-Nov-02,-6.013,-1.031,0
27-Nov-02,-8.6,-2.973,0
28-Nov-02,-5.4,-2.71,1.4
29-Nov-02,-3.363,3.575,3.2
30-Nov-02,-8.37,1.808,2.7
01-Dec-02,-9.04,-5.307,1.9
02-Dec-02,-17.12,-4.792,1.1
03-Dec-02,-22.73,-7.92,0.9
04-Dec-02,-13.43,-4.13,0.9
05-Dec-02,-11.61,-1.376,1
06-Dec-02,-7.73,-4.825,0.4
07-Dec-02,-5.217,0.024,0.8
08-Dec-02,-12.03,-0.142,0.8
09-Dec-02,-12.82,-4.764,0.9
10-Dec-02,-7.09,0.099,0.9
11-Dec-02,-11.94,1.419,1.3
12-Dec-02,-2.397,5.354,0.5
13-Dec-02,-2.768,0.624,0.4
14-Dec-02,0.014,2.778,0.9
15-Dec-02,-2.998,0.864,0.6
16-Dec-02,-9.65,-3.214,0.6
17-Dec-02,-14.42,-5.221,0.4
18-Dec-02,-5.457,0.948,9.2
19-Dec-02,0.615,7.23,3.8
20-Dec-02,-0.884,7.14,1.1
21-Dec-02,-2.265,-0.765,0.5
22-Dec-02,-2.703,-0.883,2.4
23-Dec-02,-4.064,-1.397,0.7
24-Dec-02,-4.678,-0.395,4.2
25-Dec-02,-4.383,-2.038,0.4
26-Dec-02,-6.267,-1.196,0.2
27-Dec-02,-7.08,-3.839,0.4
28-Dec-02,-6.657,-0.242,0.5
29-Dec-02,-5.043,1.159,2.4
30-Dec-02,-2.223,5.375,0.9
31-Dec-02,-1.177,7.32,0
,,,
