Date,Low temperature,High temperature,Precipitation
26-Apr-00,-2.274,12.11,0
27-Apr-00,-0.783,14.58,0
28-Apr-00,-0.681,18.67,0
29-Apr-00,1.766,18.37,0
30-Apr-00,0.422,15.86,3.7
01-May-00,6.05,14.93,0
02-May-00,3.647,15.24,0
03-May-00,-0.127,20.01,0
04-May-00,2.59,24.35,0
05-May-00,16.61,26.6,0
06-May-00,15.54,27.85,0.1
07-May-00,19.28,26.96,0
08-May-00,17.13,25.56,7.4
09-May-00,11.24,23.01,2.7
10-May-00,6.13,15.81,0.7
11-May-00,5.189,17.26,20.1
12-May-00,9.96,25.61,1.2
13-May-00,9.06,19.44,0
14-May-00,6.693,10.13,0
15-May-00,4.046,13.49,1.7
16-May-00,2.187,13.8,0.3
17-May-00,8.41,21.62,10.3
18-May-00,8.39,16.31,1.8
19-May-00,3.603,10.23,0
20-May-00,6.119,13.86,0
21-May-00,8.02,17.92,0
22-May-00,7.34,19.41,9.7
23-May-00,11.33,16.07,2.9
24-May-00,9.23,22.07,0
25-May-00,6.948,14.27,0
26-May-00,5.243,16.51,0
27-May-00,5.735,19.47,0
28-May-00,8.99,15.9,0
29-May-00,6.957,18.75,0
30-May-00,8.61,20.42,0
31-May-00,15.12,22.7,0
01-Jun-00,13.39,22.72,1.3
02-Jun-00,9.97,21.43,0
03-Jun-00,7.54,19.61,0
04-Jun-00,8.42,19.89,1
05-Jun-00,8.45,12.89,0.7
06-Jun-00,9.08,19.15,0
07-Jun-00,8.5,23.42,0.2
08-Jun-00,14.78,26.65,7.7
09-Jun-00,17.67,27.35,0
10-Jun-00,18.98,29.85,4.8
11-Jun-00,11.38,26.06,0.1
12-Jun-00,10.66,16.26,15.9
13-Jun-00,11.16,17.7,5.6
14-Jun-00,14.06,29.35,0
15-Jun-00,16.99,23.79,14.5
16-Jun-00,15.42,27.09,0
17-Jun-00,11.96,19.61,3.6
18-Jun-00,10.2,19.19,0
19-Jun-00,10.74,23.51,0
20-Jun-00,12.26,25.54,3.3
21-Jun-00,18.12,25.83,0.1
22-Jun-00,14.16,21.7,0
23-Jun-00,12.13,24.79,4.4
24-Jun-00,16.6,23.87,12.1
25-Jun-00,15.3,26.41,5.4
26-Jun-00,13.71,26.19,0
27-Jun-00,12.59,22.42,0.1
28-Jun-00,10.9,21.41,0.5
29-Jun-00,12.69,20.31,0
30-Jun-00,10.94,22.93,0
01-Jul-00,14.89,26.18,0.9
02-Jul-00,16.92,26.58,1.1
03-Jul-00,18.68,24.9,0
04-Jul-00,13.97,23.78,0
05-Jul-00,11.45,24.19,0
06-Jul-00,9.43,22.2,0
07-Jul-00,10.85,21.58,0
08-Jul-00,11.31,22.85,9.7
09-Jul-00,15.84,21.55,0
10-Jul-00,15.58,24.07,0
11-Jul-00,10.91,23.8,0
12-Jul-00,10.12,25.54,0
13-Jul-00,13.66,26.74,16.4
14-Jul-00,15.47,24.29,0.2
15-Jul-00,14.81,24.34,2
16-Jul-00,14.6,21.96,0
17-Jul-00,17.32,27.26,0
18-Jul-00,11.79,17.5,0
19-Jul-00,10.78,21.04,0
20-Jul-00,7.67,22.5,0
21-Jul-00,11.11,20.33,0
22-Jul-00,10.29,19.76,0
23-Jul-00,8.59,20.3,0
24-Jul-00,9.54,23.85,0
25-Jul-00,10.57,25.99,0
26-Jul-00,14.04,26.64,0
27-Jul-00,14.8,27.21,10.1
28-Jul-00,17.21,25,0.3
29-Jul-00,17.52,25.23,4.2
30-Jul-00,18.49,21.18,1.1
31-Jul-00,20.41,26.11,10.5
01-Aug-00,17.3,22.83,0.4
02-Aug-00,19.29,24.37,0
03-Aug-00,11.74,19.97,0
04-Aug-00,9.92,22.66,0.1
05-Aug-00,8.95,24.43,0.5
06-Aug-00,15.28,18.68,0.1
07-Aug-00,18.4,27.06,1
08-Aug-00,17.75,27.96,2.5
09-Aug-00,16.32,24.64,0
10-Aug-00,15.12,24.51,0
11-Aug-00,15.16,24.28,0
12-Aug-00,12.24,24.06,0
13-Aug-00,12.03,26.39,0
14-Aug-00,15.67,27.44,0.3
15-Aug-00,14.7,26.92,0
16-Aug-00,12.54,19.93,0
17-Aug-00,8.26,20.54,0.6
18-Aug-00,13.18,19.48,0.1
19-Aug-00,7.78,19.64,0
20-Aug-00,5.569,19.32,0
21-Aug-00,5.79,21.34,0
22-Aug-00,8.16,23.3,4.2
23-Aug-00,13.81,21.96,0.2
24-Aug-00,11.22,24.43,0
25-Aug-00,10.09,25.26,0
26-Aug-00,16.05,22.52,0.8
27-Aug-00,16.89,22.77,0
28-Aug-00,16.21,24.08,0
29-Aug-00,16.17,25.8,0
30-Aug-00,18.88,26.15,0
31-Aug-00,14.79,28.6,0
01-Sep-00,16.29,30.14,5.3
02-Sep-00,18.76,23.7,0.2
03-Sep-00,18.83,25.85,0
04-Sep-00,9.05,18.84,0
05-Sep-00,4.757,16.01,0
06-Sep-00,4.208,20.3,0
07-Sep-00,6.944,23.15,3.9
08-Sep-00,17.85,21.55,0.6
09-Sep-00,15.31,24.46,1
10-Sep-00,18.4,25.24,0
11-Sep-00,18.04,26.15,2
12-Sep-00,10.33,23.48,0.1
13-Sep-00,7.65,20.7,5.3
14-Sep-00,10.16,15.89,5.3
15-Sep-00,7.99,15.14,0
16-Sep-00,4.813,13.73,0
17-Sep-00,8.31,20.7,0
18-Sep-00,8.08,22.43,0
19-Sep-00,14.9,25.05,1.9
20-Sep-00,12.3,24.37,0.4
21-Sep-00,8.94,12.17,2.9
22-Sep-00,4.522,14.82,8.6
23-Sep-00,8.21,22,0
24-Sep-00,3.702,12.72,0
25-Sep-00,1.479,12.24,0
26-Sep-00,2.064,16.25,0
27-Sep-00,5.341,18.03,0
28-Sep-00,0.661,9.95,0
29-Sep-00,-0.112,16.88,0
30-Sep-00,6.494,19.85,0
01-Oct-00,10.14,21.45,0
02-Oct-00,12.78,22.07,0
03-Oct-00,9.8,19.41,2.8
04-Oct-00,5.459,15.51,1
05-Oct-00,3.809,10.29,0.8
06-Oct-00,4.395,10.28,0.4
07-Oct-00,1.741,6.883,0
08-Oct-00,-0.745,6.6,0
09-Oct-00,-0.787,7.4,0
10-Oct-00,3.05,13.84,0
11-Oct-00,3.545,16.96,0
12-Oct-00,3.282,18.85,0
13-Oct-00,11.45,19.06,0
14-Oct-00,12.43,22,0.1
15-Oct-00,9.32,15.97,0.2
16-Oct-00,8.03,11.08,0
17-Oct-00,8.09,14.87,0.7
18-Oct-00,7.01,16.04,0.1
19-Oct-00,2.6,15.26,0
20-Oct-00,2.345,21.24,0
21-Oct-00,4.398,17.55,0
22-Oct-00,1.193,11.41,0
23-Oct-00,-1.707,17.81,1.8
24-Oct-00,11.11,15.92,0.1
25-Oct-00,9.67,15.31,0.1
26-Oct-00,12.15,19.41,1
27-Oct-00,5.505,20.61,0
28-Oct-00,-0.893,7.93,0
29-Oct-00,-1.496,10.79,0
30-Oct-00,-2.422,13.69,0
31-Oct-00,-2.034,14.24,0
01-Nov-00,-2.863,17.01,0
02-Nov-00,-1.999,16.07,0
03-Nov-00,3.837,16.4,0.3
04-Nov-00,2.424,7.61,0
05-Nov-00,-2.735,8.85,0
06-Nov-00,-5.191,9.34,0
07-Nov-00,3.859,10.59,0
08-Nov-00,6.011,13.62,9.3
09-Nov-00,9.32,14.86,6.6
10-Nov-00,5.103,14.37,0
11-Nov-00,1.054,5.042,0
12-Nov-00,-0.795,3.828,1.7
13-Nov-00,2.886,6.473,0
14-Nov-00,-0.155,4.092,0.3
15-Nov-00,-1.352,1.659,0.7
16-Nov-00,-1.441,5.576,1.2
17-Nov-00,-0.537,2.719,0
18-Nov-00,-3.473,0.368,0
19-Nov-00,-3.373,0.407,0.1
20-Nov-00,-2.268,0.244,0
21-Nov-00,-8.31,-1.714,0
22-Nov-00,-11.24,-5.209,0.1
23-Nov-00,-17.9,-4.936,0.8
24-Nov-00,-9.63,0.721,2
25-Nov-00,-10.81,3.855,3.5
26-Nov-00,1.759,4.525,0.2
27-Nov-00,2.153,4.146,0.8
28-Nov-00,0.618,2.744,0
29-Nov-00,-0.595,2.995,0
30-Nov-00,-3.757,1.024,0
01-Dec-00,-8.29,-1.997,Not Available
02-Dec-00,-11.77,-3.134,Not Available
03-Dec-00,-12.41,-0.511,Not Available
04-Dec-00,-5.426,1.609,Not Available
05-Dec-00,-10.14,-0.906,Not Available
06-Dec-00,-11.12,-7.73,Not Available
07-Dec-00,-14.07,-8.2,Not Available
08-Dec-00,-11.87,-5.558,Not Available
09-Dec-00,-22.11,-3.769,Not Available
10-Dec-00,-6.295,0.885,Not Available
11-Dec-00,-7.09,-2.072,Not Available
12-Dec-00,-10.4,-7.06,Not Available
13-Dec-00,-17.52,-5.534,Not Available
14-Dec-00,-14.13,-3.469,Not Available
15-Dec-00,-11.69,-2.442,Not Available
16-Dec-00,-2.368,3.323,Not Available
17-Dec-00,-5.27,4.861,Not Available
18-Dec-00,-12.01,-5.382,Not Available
19-Dec-00,-9.97,-5.433,Not Available
20-Dec-00,-16.65,-7.64,Not Available
21-Dec-00,-13.84,-4.753,Not Available
22-Dec-00,-18.7,-11.67,Not Available
23-Dec-00,-16.49,-8.46,Not Available
24-Dec-00,-15.93,-6.878,Not Available
25-Dec-00,-20.94,-9.75,Not Available
26-Dec-00,-14.08,-7.63,Not Available
27-Dec-00,-19.21,-6.813,Not Available
28-Dec-00,-21.95,-9.57,Not Available
29-Dec-00,-23.92,-10.26,Not Available
30-Dec-00,-11.12,-6.522,Not Available
31-Dec-00,-12.28,-7.45,Not Available
